Chrom,start,end,mid,sites,pi_H.sara,pi_H.leucadia,dxy_H.sara_H.leucadia,Fst_H.sara_H.leucadia
add,88551772,8.86E+07,4.43E+07,NA,NA,NA,NA,NA
add,88601773,8.87E+07,4.43E+07,NA,NA,NA,NA,NA
add,88651774,8.87E+07,4.44E+07,NA,NA,NA,NA,NA
add,88701775,8.88E+07,4.44E+07,NA,NA,NA,NA,NA
add,88751776,8.88E+07,4.44E+07,NA,NA,NA,NA,NA
add,88801777,8.89E+07,4.44E+07,NA,NA,NA,NA,NA
add,88851778,8.89E+07,4.45E+07,NA,NA,NA,NA,NA
add,88901779,8.90E+07,4.45E+07,NA,NA,NA,NA,NA
add,88951780,8.90E+07,4.45E+07,NA,NA,NA,NA,NA
add,89001781,8.91E+07,4.45E+07,NA,NA,NA,NA,NA
add,89051782,8.91E+07,4.46E+07,NA,NA,NA,NA,NA
add,89101783,8.92E+07,4.46E+07,NA,NA,NA,NA,NA
add,89151784,8.92E+07,4.46E+07,NA,NA,NA,NA,NA
add,89201785,8.93E+07,4.46E+07,NA,NA,NA,NA,NA
add,89251786,8.93E+07,4.47E+07,NA,NA,NA,NA,NA
add,89301787,8.94E+07,4.47E+07,NA,NA,NA,NA,NA
add,89351788,8.94E+07,4.47E+07,NA,NA,NA,NA,NA
add,89401789,8.95E+07,4.47E+07,NA,NA,NA,NA,NA
add,89451790,8.95E+07,4.48E+07,NA,NA,NA,NA,NA
add,89501791,8.96E+07,4.48E+07,NA,NA,NA,NA,NA
add,89551792,8.96E+07,4.48E+07,NA,NA,NA,NA,NA
add,89601793,8.97E+07,4.48E+07,NA,NA,NA,NA,NA
add,89651794,8.97E+07,4.49E+07,NA,NA,NA,NA,NA
add,89701795,8.98E+07,4.49E+07,NA,NA,NA,NA,NA
add,89751796,8.98E+07,4.49E+07,NA,NA,NA,NA,NA
add,89801797,8.99E+07,4.49E+07,NA,NA,NA,NA,NA
add,89851798,8.99E+07,4.50E+07,NA,NA,NA,NA,NA
add,89901799,9.00E+07,4.50E+07,NA,NA,NA,NA,NA
add,89951800,9.00E+07,4.50E+07,NA,NA,NA,NA,NA
add,90001801,9.01E+07,4.50E+07,NA,NA,NA,NA,NA
add,90051802,9.01E+07,4.51E+07,NA,NA,NA,NA,NA
add,90101803,9.02E+07,4.51E+07,NA,NA,NA,NA,NA
add,90151804,9.02E+07,4.51E+07,NA,NA,NA,NA,NA
add,90201805,9.03E+07,4.51E+07,NA,NA,NA,NA,NA
add,90251806,9.03E+07,4.52E+07,NA,NA,NA,NA,NA
add,90301807,9.04E+07,4.52E+07,NA,NA,NA,NA,NA
add,90351808,9.04E+07,4.52E+07,NA,NA,NA,NA,NA
add,90401809,9.05E+07,4.52E+07,NA,NA,NA,NA,NA
add,90451810,9.05E+07,4.53E+07,NA,NA,NA,NA,NA
add,90501811,9.06E+07,4.53E+07,NA,NA,NA,NA,NA
add,90551812,9.06E+07,4.53E+07,NA,NA,NA,NA,NA
add,90601813,9.07E+07,4.53E+07,NA,NA,NA,NA,NA
add,90651814,9.07E+07,4.54E+07,NA,NA,NA,NA,NA
add,90701815,9.08E+07,4.54E+07,NA,NA,NA,NA,NA
add,90751816,9.08E+07,4.54E+07,NA,NA,NA,NA,NA
add,90801817,9.09E+07,4.54E+07,NA,NA,NA,NA,NA
add,90851818,9.09E+07,4.55E+07,NA,NA,NA,NA,NA
Chrom6,90901819,9.10E+07,4.55E+07,34784,0.0206,0.0088,0.027,0.0453
Chrom6,90951820,9.10E+07,4.55E+07,33584,0.0173,0.0072,0.0222,0.0438
Chrom6,91001821,9.11E+07,4.55E+07,32124,0.018,0.0067,0.0238,0.0482
Chrom6,91051822,9.11E+07,4.56E+07,35631,0.0172,0.0079,0.0248,0.0534
Chrom6,91101823,9.12E+07,4.56E+07,31147,0.0181,0.0089,0.0269,0.055
Chrom6,91151824,9.12E+07,4.56E+07,28833,0.017,0.0075,0.0208,0.0386
Chrom6,91201825,9.13E+07,4.56E+07,31996,0.0174,0.0108,0.0242,0.0438
Chrom6,91251826,9.13E+07,4.57E+07,30442,0.0193,0.0081,0.0277,0.0544
Chrom6,91301827,9.14E+07,4.57E+07,28229,0.021,0.0103,0.0272,0.042
Chrom6,91351828,9.14E+07,4.57E+07,27157,0.0181,0.0075,0.0288,0.0659
Chrom6,91401829,9.15E+07,4.57E+07,34278,0.0182,0.007,0.0245,0.0498
Chrom6,91451830,9.15E+07,4.58E+07,21935,0.015,0.0073,0.0259,0.0719
Chrom6,91501831,9.16E+07,4.58E+07,35362,0.0129,0.0043,0.0241,0.0879
Chrom6,91551832,9.16E+07,4.58E+07,41350,0.01,0.0037,0.0178,0.0807
Chrom6,91601833,9.17E+07,4.58E+07,8729,0.028,0.0246,0.034,0.0211
Chrom6,91651834,9.17E+07,4.59E+07,12801,0.028,0.0178,0.034,0.0303
Chrom6,91701835,9.18E+07,4.59E+07,9943,0.0308,0.0223,0.0342,0.0192
Chrom6,91751836,9.18E+07,4.59E+07,12395,0.029,0.0183,0.0325,0.0233
Chrom6,91801837,9.19E+07,4.59E+07,9699,0.0258,0.0208,0.0349,0.034
Chrom6,91851838,9.19E+07,4.60E+07,10902,0.0303,0.0171,0.0366,0.0326
Chrom6,91901839,9.20E+07,4.60E+07,11903,0.0235,0.0221,0.033,0.0328
Chrom6,91951840,9.20E+07,4.60E+07,22479,0.0184,0.0101,0.0239,0.0396
Chrom6,92001841,9.21E+07,4.60E+07,34417,0.0178,0.0061,0.0247,0.054
Chrom6,92051842,9.21E+07,4.61E+07,26202,0.013,0.0068,0.0217,0.0667
Chrom6,92101843,9.22E+07,4.61E+07,30921,0.0155,0.0075,0.0219,0.05
Chrom6,92151844,9.22E+07,4.61E+07,21466,0.021,0.0141,0.0257,0.0298
Chrom6,92201845,9.23E+07,4.61E+07,13779,0.0261,0.0185,0.0334,0.0322
Chrom6,92251846,9.23E+07,4.62E+07,32581,0.0129,0.0055,0.0236,0.0812
Chrom6,92301847,9.24E+07,4.62E+07,35392,0.0122,0.0053,0.022,0.079
Chrom6,92351848,9.24E+07,4.62E+07,34214,0.0133,0.0049,0.0204,0.0633
Chrom6,92401849,9.25E+07,4.62E+07,27684,0.0124,0.0039,0.0237,0.0914
Chrom6,92451850,9.25E+07,4.63E+07,28383,0.0134,0.008,0.0234,0.0696
Chrom6,92501851,9.26E+07,4.63E+07,30969,0.0163,0.0066,0.026,0.0663
Chrom6,92551852,9.26E+07,4.63E+07,32829,0.0163,0.0038,0.0231,0.0604
Chrom6,92601853,9.27E+07,4.63E+07,33253,0.0147,0.0063,0.0238,0.0674
Chrom6,92651854,9.27E+07,4.64E+07,19058,0.0112,0.0047,0.0161,0.0548
Chrom6,92701855,9.28E+07,4.64E+07,11090,0.0064,0.0035,0.0162,0.1227
Chrom6,92751856,9.28E+07,4.64E+07,34728,0.0131,0.0057,0.0228,0.0749
Chrom6,92801857,9.29E+07,4.64E+07,36518,0.0177,0.0057,0.0227,0.0469
Chrom6,92851858,9.29E+07,4.65E+07,35755,0.0185,0.0084,0.0252,0.0479
Chrom6,92901859,9.30E+07,4.65E+07,36075,0.0159,0.0051,0.022,0.0545
Chrom6,92951860,9.30E+07,4.65E+07,33827,0.0108,0.0042,0.0166,0.0626
Chrom6,93001861,9.31E+07,4.65E+07,37396,0.015,0.0046,0.0206,0.0543
Chrom6,93051862,9.31E+07,4.66E+07,35222,0.0171,0.0048,0.0246,0.0603
Chrom6,93101863,9.32E+07,4.66E+07,38197,0.0154,0.0074,0.0225,0.054
Chrom6,93151864,9.32E+07,4.66E+07,38429,0.0127,0.0046,0.0197,0.0646
Chrom6,93201865,9.33E+07,4.66E+07,33968,0.0131,0.0045,0.0219,0.0739
Chrom6,93251866,9.33E+07,4.67E+07,29502,0.0181,0.007,0.0242,0.0486
Chrom6,93301867,9.34E+07,4.67E+07,33063,0.0157,0.0073,0.0206,0.044
Chrom6,93351868,9.34E+07,4.67E+07,36342,0.0113,0.0047,0.0166,0.0573
Chrom6,93401869,9.35E+07,4.67E+07,28530,0.0173,0.0075,0.024,0.0506
Chrom6,93451870,9.35E+07,4.68E+07,35701,0.0182,0.006,0.0244,0.051
Chrom6,93501871,9.36E+07,4.68E+07,22281,0.0167,0.0059,0.0232,0.0539
Chrom6,93551872,9.36E+07,4.68E+07,34486,0.0179,0.0058,0.0246,0.0538
Chrom6,93601873,9.37E+07,4.68E+07,30885,0.017,0.0058,0.0258,0.0629
Chrom6,93651874,9.37E+07,4.69E+07,31462,0.0197,0.0058,0.027,0.0543
Chrom6,93701875,9.38E+07,4.69E+07,32696,0.0193,0.0049,0.0282,0.0625
Chrom6,93751876,9.38E+07,4.69E+07,24566,0.0172,0.0056,0.0239,0.0546
Chrom6,93801877,9.39E+07,4.69E+07,32116,0.0168,0.0061,0.026,0.0646
Chrom6,93851878,9.39E+07,4.70E+07,31094,0.0162,0.0066,0.0239,0.0576
Chrom6,93901879,9.40E+07,4.70E+07,30206,0.0135,0.0053,0.023,0.0741
Chrom6,93951880,9.40E+07,4.70E+07,37164,0.0173,0.006,0.0246,0.0559
Chrom6,94001881,9.41E+07,4.70E+07,32367,0.0175,0.0053,0.0258,0.0617
Chrom6,94051882,9.41E+07,4.71E+07,32123,0.0171,0.0059,0.0265,0.0651
Chrom6,94101883,9.42E+07,4.71E+07,35569,0.0159,0.0058,0.0271,0.0748
Chrom6,94151884,9.42E+07,4.71E+07,30712,0.0156,0.0069,0.0224,0.0538
Chrom6,94201885,9.43E+07,4.71E+07,32611,0.0149,0.0065,0.0193,0.0439
Chrom6,94251886,9.43E+07,4.72E+07,31776,0.0134,0.0042,0.0185,0.0543
Chrom6,94301887,9.44E+07,4.72E+07,37778,0.0141,0.0028,0.0199,0.0614
Chrom6,94351888,9.44E+07,4.72E+07,36155,0.0192,0.0073,0.0248,0.0457
Chrom6,94401889,9.45E+07,4.72E+07,40595,0.014,0.0056,0.02,0.0548
Chrom6,94451890,9.45E+07,4.73E+07,34084,0.0144,0.0052,0.0221,0.0638
Chrom6,94501891,9.46E+07,4.73E+07,35347,0.0161,0.0064,0.0236,0.0577
Chrom6,94551892,9.46E+07,4.73E+07,38246,0.0176,0.0084,0.0234,0.0443
Chrom6,94601893,9.47E+07,4.73E+07,34889,0.0142,0.0047,0.0227,0.0693
Chrom6,94651894,9.47E+07,4.74E+07,29648,0.0154,0.0063,0.0231,0.0591
Chrom6,94701895,9.48E+07,4.74E+07,34410,0.0176,0.0049,0.0272,0.0675
Chrom6,94751896,9.48E+07,4.74E+07,36669,0.015,0.006,0.0239,0.0665
Chrom6,94801897,9.49E+07,4.74E+07,38627,0.0173,0.0055,0.0234,0.0522
Chrom6,94851898,9.49E+07,4.75E+07,37087,0.0138,0.006,0.0229,0.0699
Chrom6,94901899,9.50E+07,4.75E+07,37191,0.0155,0.0057,0.0216,0.0536
Chrom6,94951900,9.50E+07,4.75E+07,31451,0.0164,0.0065,0.0246,0.0595
Chrom6,95001901,9.51E+07,4.75E+07,38136,0.0144,0.005,0.0237,0.0716
Chrom6,95051902,9.51E+07,4.76E+07,37300,0.0146,0.0058,0.0203,0.0521
Chrom6,95101903,9.52E+07,4.76E+07,28447,0.0158,0.0049,0.0216,0.0539
Chrom6,95151904,9.52E+07,4.76E+07,36226,0.0162,0.0062,0.0235,0.057
Chrom6,95201905,9.53E+07,4.76E+07,36022,0.0161,0.007,0.0224,0.0507
Chrom6,95251906,9.53E+07,4.77E+07,33828,0.0151,0.0056,0.0231,0.063
Chrom6,95301907,9.54E+07,4.77E+07,33383,0.0114,0.0044,0.0206,0.0812
Chrom6,95351908,9.54E+07,4.77E+07,40643,0.0152,0.0058,0.0218,0.0559
Chrom6,95401909,9.55E+07,4.77E+07,38034,0.0171,0.0057,0.0243,0.0563
Chrom6,95451910,9.55E+07,4.78E+07,27175,0.0154,0.0058,0.0279,0.0822
Chrom6,95501911,9.56E+07,4.78E+07,32494,0.016,0.0043,0.025,0.0687
Chrom6,95551912,9.56E+07,4.78E+07,31003,0.0129,0.0061,0.0195,0.0578
Chrom6,95601913,9.57E+07,4.78E+07,29238,0.0155,0.0093,0.0246,0.0582
Chrom6,95651914,9.57E+07,4.79E+07,30316,0.0137,0.0047,0.0276,0.0968
Chrom6,95701915,9.58E+07,4.79E+07,30868,0.0137,0.006,0.0282,0.0961
Chrom6,95751916,9.58E+07,4.79E+07,30729,0.0151,0.0065,0.0268,0.0775
Chrom6,95801917,9.59E+07,4.79E+07,32671,0.015,0.0051,0.0248,0.0727
Chrom6,95851918,9.59E+07,4.80E+07,36705,0.0159,0.0042,0.0266,0.0768
Chrom6,95901919,9.60E+07,4.80E+07,33517,0.0152,0.009,0.0232,0.0548
Chrom6,95951920,9.60E+07,4.80E+07,38549,0.0169,0.0059,0.0229,0.0513
Chrom6,96001921,9.61E+07,4.80E+07,37521,0.0165,0.0046,0.0219,0.0521
Chrom6,96051922,9.61E+07,4.81E+07,32364,0.0156,0.0092,0.0218,0.0452
Chrom6,96101923,9.62E+07,4.81E+07,37838,0.0119,0.005,0.0181,0.0607
Chrom6,96151924,9.62E+07,4.81E+07,35200,0.0074,0.0047,0.0118,0.0568
Chrom6,96201925,9.63E+07,4.81E+07,10642,0.0067,0.0096,0.0124,0.0458
Chrom6,96251926,9.63E+07,4.82E+07,9178,0.0053,0.0071,0.0116,0.0727
Chrom6,96301927,9.64E+07,4.82E+07,21405,0.0054,0.0037,0.0103,0.0779
Chrom6,96351928,9.64E+07,4.82E+07,23148,0.0062,0.0032,0.0108,0.0734
Chrom6,96401929,9.65E+07,4.82E+07,15481,0.0072,0.005,0.0136,0.0748
Chrom6,96451930,9.65E+07,4.83E+07,7856,0.0119,0.0103,0.0221,0.067
Chrom6,96501931,9.66E+07,4.83E+07,17726,0.016,0.0053,0.0243,0.0637
Chrom6,96551932,9.66E+07,4.83E+07,32210,0.0142,0.0052,0.02,0.0542
Chrom6,96601933,9.67E+07,4.83E+07,34385,0.019,0.0084,0.0243,0.0427
Chrom6,96651934,9.67E+07,4.84E+07,40689,0.0146,0.006,0.019,0.0452
Chrom6,96701935,9.68E+07,4.84E+07,38730,0.0157,0.0065,0.0196,0.0412
Chrom6,96751936,9.68E+07,4.84E+07,35183,0.0171,0.0065,0.022,0.045
Chrom6,96801937,9.69E+07,4.84E+07,37391,0.0156,0.0047,0.0212,0.054
Chrom6,96851938,9.69E+07,4.85E+07,33085,0.0184,0.0058,0.0218,0.0407
Chrom6,96901939,9.70E+07,4.85E+07,32731,0.0163,0.0062,0.0217,0.0486
Chrom6,96951940,9.70E+07,4.85E+07,29152,0.0177,0.0072,0.0214,0.0383
Chrom6,97001941,9.71E+07,4.85E+07,33127,0.0172,0.0068,0.0202,0.0367
Chrom6,97051942,9.71E+07,4.86E+07,40624,0.0145,0.0059,0.0191,0.0464
Chrom6,97101943,9.72E+07,4.86E+07,35562,0.0156,0.0067,0.0196,0.0413
Chrom6,97151944,9.72E+07,4.86E+07,36070,0.0152,0.0064,0.0207,0.0492
Chrom6,97201945,9.73E+07,4.86E+07,34064,0.017,0.0062,0.0218,0.0455
Chrom6,97251946,9.73E+07,4.87E+07,38494,0.0179,0.0064,0.0233,0.0471
Chrom6,97301947,9.74E+07,4.87E+07,34255,0.0199,0.0081,0.0244,0.04
Chrom6,97351948,9.74E+07,4.87E+07,36203,0.0188,0.0072,0.0242,0.0451
Chrom6,97401949,9.75E+07,4.87E+07,33482,0.0167,0.0061,0.0237,0.0555
Chrom6,97451950,9.75E+07,4.88E+07,40008,0.0127,0.0043,0.019,0.0615
Chrom6,97501951,9.76E+07,4.88E+07,38433,0.0168,0.0058,0.0222,0.0491
Chrom6,97551952,9.76E+07,4.88E+07,38027,0.0182,0.005,0.0233,0.0487
Chrom6,97601953,9.77E+07,4.88E+07,37534,0.0161,0.004,0.0212,0.0524
Chrom6,97651954,9.77E+07,4.89E+07,35473,0.0146,0.0057,0.0199,0.0506
Chrom6,97701955,9.78E+07,4.89E+07,37048,0.0126,0.0047,0.0186,0.0588
Chrom6,97751956,9.78E+07,4.89E+07,34595,0.0141,0.0053,0.0202,0.0562
Chrom6,97801957,9.79E+07,4.89E+07,38253,0.0163,0.0065,0.022,0.0491
Chrom6,97851958,9.79E+07,4.90E+07,38220,0.0142,0.005,0.019,0.0497
Chrom6,97901959,9.80E+07,4.90E+07,35855,0.012,0.0057,0.0169,0.0506
Chrom6,97951960,9.80E+07,4.90E+07,35656,0.016,0.0065,0.0203,0.043
Chrom6,98001961,9.81E+07,4.90E+07,36087,0.0179,0.0063,0.0229,0.0459
Chrom6,98051962,9.81E+07,4.91E+07,32446,0.0164,0.0062,0.0222,0.0503
Chrom6,98101963,9.82E+07,4.91E+07,36226,0.0189,0.0082,0.0262,0.0508
Chrom6,98151964,9.82E+07,4.91E+07,34022,0.0165,0.008,0.0211,0.041
Chrom6,98201965,9.83E+07,4.91E+07,33719,0.0169,0.0074,0.0225,0.0461
Chrom6,98251966,9.83E+07,4.92E+07,17322,0.0169,0.0056,0.0231,0.0526
Chrom6,98301967,9.84E+07,4.92E+07,34849,0.018,0.0047,0.0254,0.059
Chrom6,98351968,9.84E+07,4.92E+07,32135,0.0167,0.0077,0.0221,0.0451
Chrom6,98401969,9.85E+07,4.92E+07,41497,0.0111,0.0036,0.018,0.0707
Chrom6,98451970,9.85E+07,4.93E+07,40469,0.0119,0.0038,0.0188,0.0687
Chrom6,98501971,9.86E+07,4.93E+07,36926,0.0141,0.0044,0.0189,0.0519
Chrom6,98551972,9.86E+07,4.93E+07,38901,0.016,0.0061,0.021,0.0472
Chrom6,98601973,9.87E+07,4.93E+07,39223,0.013,0.0055,0.0181,0.0513
Chrom6,98651974,9.87E+07,4.94E+07,33788,0.0166,0.0065,0.023,0.052
Chrom6,98701975,9.88E+07,4.94E+07,37827,0.0165,0.0056,0.0223,0.0514
Chrom6,98751976,9.88E+07,4.94E+07,28423,0.0167,0.0067,0.022,0.0467
Chrom6,98801977,9.89E+07,4.94E+07,25324,0.0195,0.0099,0.0288,0.0543
Chrom6,98851978,9.89E+07,4.95E+07,28620,0.0178,0.0071,0.0267,0.0601
Chrom6,98901979,9.90E+07,4.95E+07,22721,0.0172,0.0068,0.0238,0.0517
Chrom6,98951980,9.90E+07,4.95E+07,30977,0.0189,0.0086,0.027,0.0526
Chrom6,99001981,9.91E+07,4.95E+07,34782,0.0182,0.0068,0.024,0.0478
Chrom6,99051982,9.91E+07,4.96E+07,33630,0.017,0.0063,0.0233,0.0517
Chrom6,99101983,9.92E+07,4.96E+07,23043,0.0209,0.005,0.0273,0.0522
Chrom6,99151984,9.92E+07,4.96E+07,34936,0.0189,0.0059,0.0267,0.057
Chrom6,99201985,9.93E+07,4.96E+07,40759,0.0154,0.0051,0.0202,0.0493
Chrom6,99251986,9.93E+07,4.97E+07,39051,0.0163,0.0055,0.0228,0.0553
Chrom6,99301987,9.94E+07,4.97E+07,39557,0.0132,0.0048,0.017,0.0455
Chrom6,99351988,9.94E+07,4.97E+07,38579,0.0088,0.0046,0.0176,0.0895
Chrom6,99401989,9.95E+07,4.97E+07,38770,0.0126,0.0062,0.0184,0.0537
Chrom6,99451990,9.95E+07,4.98E+07,36514,0.0155,0.0057,0.02,0.0459
Chrom6,99501991,9.96E+07,4.98E+07,37028,0.0149,0.0055,0.019,0.0454
Chrom6,99551992,9.96E+07,4.98E+07,37110,0.0138,0.0059,0.0195,0.0526
Chrom6,99601993,9.97E+07,4.98E+07,38698,0.0164,0.0067,0.0228,0.0517
Chrom6,99651994,9.97E+07,4.99E+07,38146,0.011,0.0044,0.0216,0.0911
Chrom6,99701995,9.98E+07,4.99E+07,39248,0.0146,0.005,0.0203,0.0539
Chrom6,99751996,9.98E+07,4.99E+07,30672,0.0189,0.005,0.0256,0.0546
Chrom6,99801997,9.99E+07,4.99E+07,31459,0.0186,0.0059,0.0246,0.0503
Chrom6,99851998,9.99E+07,5.00E+07,37466,0.0183,0.0055,0.0224,0.0437
Chrom6,99901999,1.00E+08,5.00E+07,31244,0.016,0.0128,0.0216,0.0342
Chrom6,99952000,1.00E+08,5.00E+07,38820,0.0173,0.0126,0.0207,0.0252
Chrom6,100002001,1.00E+08,5.00E+07,39040,0.0165,0.0062,0.0209,0.0436
Chrom6,100052002,1.00E+08,5.01E+07,35457,0.0151,0.0046,0.0197,0.0494
Chrom6,100102003,1.00E+08,5.01E+07,38194,0.0184,0.0056,0.0242,0.0505
Chrom6,100152004,1.00E+08,5.01E+07,33975,0.0175,0.006,0.0231,0.0492
Chrom6,100202005,1.00E+08,5.01E+07,30674,0.0161,0.0059,0.0223,0.0529
Chrom6,100252006,1.00E+08,5.02E+07,28039,0.0183,0.0072,0.0249,0.0503
Chrom6,100302007,1.00E+08,5.02E+07,39294,0.0166,0.0056,0.0227,0.0526
Chrom6,100352008,1.00E+08,5.02E+07,35546,0.0166,0.0059,0.0235,0.0557
Chrom6,100402009,1.00E+08,5.02E+07,39152,0.0142,0.0044,0.0191,0.052
Chrom6,100452010,1.01E+08,5.03E+07,35707,0.0154,0.0049,0.021,0.0529
Chrom6,100502011,1.01E+08,5.03E+07,33764,0.0097,0.0051,0.0182,0.0809
Chrom6,100552012,1.01E+08,5.03E+07,31015,0.0116,0.005,0.0182,0.0634
Chrom6,100602013,1.01E+08,5.03E+07,35550,0.0142,0.0051,0.0206,0.0579
Chrom6,100652014,1.01E+08,5.04E+07,20422,0.0165,0.0072,0.0247,0.0582
Chrom6,100702015,1.01E+08,5.04E+07,37972,0.0146,0.0041,0.0199,0.0549
Chrom6,100752016,1.01E+08,5.04E+07,34001,0.0152,0.0043,0.0191,0.0468
Chrom6,100802017,1.01E+08,5.04E+07,39871,0.015,0.0039,0.0192,0.0493
Chrom6,100852018,1.01E+08,5.05E+07,33488,0.0159,0.0046,0.0195,0.0445
Chrom6,100902019,1.01E+08,5.05E+07,30710,0.0167,0.0058,0.0231,0.0533
Chrom6,100952020,1.01E+08,5.05E+07,38353,0.0139,0.0054,0.021,0.0612
Chrom6,101002021,1.01E+08,5.05E+07,36250,0.0163,0.0075,0.0226,0.0492
Chrom6,101052022,1.01E+08,5.06E+07,37231,0.0132,0.0047,0.0189,0.0565
Chrom6,101102023,1.01E+08,5.06E+07,38028,0.0154,0.0045,0.0221,0.0594
Chrom6,101152024,1.01E+08,5.06E+07,32164,0.0181,0.0057,0.0241,0.0509
Chrom6,101202025,1.01E+08,5.06E+07,38361,0.0173,0.0043,0.0248,0.0609
Chrom6,101252026,1.01E+08,5.07E+07,37569,0.0179,0.0049,0.0206,0.0397
Chrom6,101302027,1.01E+08,5.07E+07,37171,0.0168,0.0062,0.0233,0.053
Chrom6,101352028,1.01E+08,5.07E+07,37930,0.0171,0.0061,0.021,0.0417
Chrom6,101402029,1.01E+08,5.07E+07,35802,0.0188,0.0076,0.0243,0.0446
Chrom6,101452030,1.02E+08,5.08E+07,25644,0.0167,0.0054,0.0213,0.0465
Chrom6,101502031,1.02E+08,5.08E+07,31876,0.0157,0.0045,0.0209,0.0519
Chrom6,101552032,1.02E+08,5.08E+07,33187,0.0174,0.0058,0.0219,0.0451
Chrom6,101602033,1.02E+08,5.08E+07,40486,0.0138,0.0057,0.0195,0.0534
Chrom6,101652034,1.02E+08,5.09E+07,37210,0.016,0.0056,0.0218,0.052
Chrom6,101702035,1.02E+08,5.09E+07,34477,0.0164,0.0057,0.0235,0.057
Chrom6,101752036,1.02E+08,5.09E+07,35307,0.0135,0.0042,0.0188,0.0554
Chrom6,101802037,1.02E+08,5.09E+07,40736,0.0108,0.0041,0.019,0.0787
Chrom6,101852038,1.02E+08,5.10E+07,39317,0.0124,0.004,0.0177,0.0573
Chrom6,101902039,1.02E+08,5.10E+07,41386,0.0124,0.0041,0.019,0.0651
Chrom6,101952040,1.02E+08,5.10E+07,34628,0.0156,0.0045,0.0246,0.0696
Chrom6,102002041,1.02E+08,5.10E+07,29594,0.017,0.0056,0.0236,0.0546
Chrom6,102052042,1.02E+08,5.11E+07,31993,0.0177,0.0048,0.0236,0.0525
Chrom6,102102043,1.02E+08,5.11E+07,37019,0.0204,0.0047,0.0248,0.0457
Chrom6,102152044,1.02E+08,5.11E+07,28094,0.0219,0.0092,0.027,0.0398
Chrom6,102202045,1.02E+08,5.11E+07,27964,0.0205,0.0092,0.0289,0.0515
Chrom6,102252046,1.02E+08,5.12E+07,31979,0.0196,0.0068,0.0237,0.0409
Chrom6,102302047,1.02E+08,5.12E+07,38138,0.0201,0.0083,0.0269,0.0476
Chrom6,102352048,1.02E+08,5.12E+07,37936,0.0192,0.0063,0.0257,0.0509
Chrom6,102402049,1.02E+08,5.12E+07,27206,0.0173,0.0053,0.0214,0.0445
Chrom6,102452050,1.03E+08,5.13E+07,30492,0.0183,0.0066,0.0256,0.054
Chrom6,102502051,1.03E+08,5.13E+07,29524,0.017,0.0055,0.0219,0.0476
Chrom6,102552052,1.03E+08,5.13E+07,41964,0.0116,0.0042,0.0153,0.0486
Chrom6,102602053,1.03E+08,5.13E+07,38850,0.0168,0.0068,0.0207,0.0403
Chrom6,102652054,1.03E+08,5.14E+07,35125,0.0175,0.004,0.022,0.0488
Chrom6,102702055,1.03E+08,5.14E+07,35862,0.0194,0.0056,0.025,0.0489
Chrom6,102752056,1.03E+08,5.14E+07,35765,0.0174,0.0072,0.0227,0.0453
Chrom6,102802057,1.03E+08,5.14E+07,31674,0.0204,0.0072,0.0286,0.0546
Chrom6,102852058,1.03E+08,5.15E+07,38494,0.0184,0.006,0.0249,0.0518
Chrom6,102902059,1.03E+08,5.15E+07,32225,0.0184,0.0047,0.0216,0.0418
Chrom6,102952060,1.03E+08,5.15E+07,26673,0.0195,0.0044,0.0271,0.0584
Chrom6,103002061,1.03E+08,5.15E+07,29229,0.0175,0.0066,0.0213,0.0403
Chrom6,103052062,1.03E+08,5.16E+07,29916,0.0191,0.0064,0.0232,0.0419
Chrom6,103102063,1.03E+08,5.16E+07,26774,0.018,0.0057,0.0221,0.0437
Chrom6,103152064,1.03E+08,5.16E+07,28857,0.0201,0.006,0.0254,0.0468
Chrom6,103202065,1.03E+08,5.16E+07,33845,0.0187,0.0055,0.0231,0.0446
Chrom6,103252066,1.03E+08,5.17E+07,34695,0.0205,0.0058,0.0273,0.0523
Chrom6,103302067,1.03E+08,5.17E+07,35159,0.0206,0.0067,0.0241,0.0389
Chrom6,103352068,1.03E+08,5.17E+07,34876,0.0213,0.0064,0.0244,0.0379
Chrom6,103402069,1.03E+08,5.17E+07,36283,0.0197,0.0043,0.0254,0.0521
Chrom6,103452070,1.04E+08,5.18E+07,33208,0.0204,0.0079,0.0254,0.0418
Chrom6,103502071,1.04E+08,5.18E+07,32378,0.0198,0.0113,0.0256,0.0387
Chrom6,103552072,1.04E+08,5.18E+07,34553,0.018,0.0078,0.0223,0.0399
Chrom6,103602073,1.04E+08,5.18E+07,30622,0.0205,0.0102,0.0271,0.0436
Chrom6,103652074,1.04E+08,5.19E+07,32932,0.0197,0.0073,0.0245,0.0427
Chrom6,103702075,1.04E+08,5.19E+07,35480,0.0203,0.0073,0.0247,0.0408
Chrom6,103752076,1.04E+08,5.19E+07,33164,0.0188,0.0066,0.021,0.0336
Chrom6,103802077,1.04E+08,5.19E+07,38464,0.019,0.0072,0.0249,0.0472
Chrom6,103852078,1.04E+08,5.20E+07,35542,0.0212,0.0088,0.0256,0.0382
Chrom6,103902079,1.04E+08,5.20E+07,32311,0.0216,0.0071,0.0253,0.0386
Chrom6,103952080,1.04E+08,5.20E+07,36022,0.0195,0.0068,0.0245,0.0442
Chrom6,104002081,1.04E+08,5.20E+07,36902,0.0194,0.0065,0.0278,0.0575
Chrom6,104052082,1.04E+08,5.21E+07,33193,0.0212,0.0073,0.0253,0.0399
